index,keyword_text,esi_1_count,esi_2_count,esi_3_count,esi_4_count,esi_5_count,sample_size,haf,mode_esi_raw,base_esi,is_red_flag,risk_tier,resource_estimate,high_acuity_pct
10017,lateral neck pain headache,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10018,lateran anterior neck pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10019,lathergic,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
10020,laughing unresponsive episodes,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10021,law pain swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10024,laying on bench outside,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10025,laying outside,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10028,le discomfort,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10030,le edema 23 wt gain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9906,laceration l index,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9903,laceration l foot,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9701,l sided focal seizure,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9762,l thumb burn,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9771,l thumb partial amp,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9770,l thumb parenychia,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9768,l thumb numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9765,l thumb infection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9764,l thumb index finger injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9763,l thumb fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9761,l thumb bug bite,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9751,l thigh swelling redness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9760,l thumb amputation,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
9759,l thumb amp partial,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9758,l thumb amp,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9757,l throat pain,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9756,l thoracic pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9755,l third toe pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9774,l thumb tingling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9776,l tibfx l2 fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9778,l tibial artery occlussion,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9779,l tibial fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9780,l tibial plateau fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9782,l toe infx,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9784,l toe laceration,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9785,l toe nail injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9786,l toe numb,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9787,l toe numbness,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9790,l toe ulcer,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9791,l toe wound,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9792,l tonsil pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9793,l tonsil swelling,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9794,l tooth pain swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9795,l trapezius strain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9796,l ue rash,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9753,l third finger escar,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9748,l thigh numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9798,l ulnar fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9714,l sided pain numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9724,l subclavian aneurysm,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9723,l spine injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9721,l sides chest rib pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9720,l sided wekaness,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
9718,l sided upper rib pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9715,l sided paresthesias,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9712,l sided numbness x 48hrs,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9747,l thigh mass,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9710,l sided nubness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9709,l sided nose bleed,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9707,l sided lung pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9706,l sided leg weakness,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9705,l sided intermittent head pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9702,l sided head numbness,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
9725,l subdural hemorrhage,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9726,l surgical site bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9727,l swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9728,l swollen foot,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9729,l temporal bleed,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9730,l temporal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9731,l tender breast,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9733,l testicle pain brown urine,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9735,l testicular pain abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9736,l testicular pain swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9738,l thalmic mass,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9739,l thigh,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9740,l thigh abcess,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9741,l thigh cyst,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9742,l thigh hematoma,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9743,l thigh infection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9744,l thigh infx,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9797,l ulna,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9799,l underarm pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9902,laceration l ear,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9866,labile bs,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9874,labs abnormal,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9873,labs,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9871,labored breathing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9870,labor rom,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9869,labor pains,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9867,labile fsbs,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9865,labile blood sugar,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9851,lab drop off,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9861,labial bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9860,labial abscess,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9859,labial abcess,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9858,labia swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9857,lab work only,0,0,0,0,1,1,0.0,5,5,False,mode_based,0,0.0
9855,lab tests,0,0,0,0,1,1,0.0,5,5,False,mode_based,0,0.0
9875,labs needed,0,0,0,0,1,1,0.0,5,5,False,mode_based,0,0.0
9877,labs tests,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9879,laceration 3rd finger tip,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9880,laceration 4th 5th digits right hand,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9881,laceration abdominal,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9882,laceration above eye,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9883,laceration above right eye,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9885,laceration avulsion,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9886,laceration back head,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9887,laceration ble,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9888,laceration chin,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9889,laceration eyebrow,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9892,laceration finger injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9893,laceration fingers,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9894,laceration foot,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9898,laceration head bloody stool,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9900,laceration l ankle,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9852,lab recheck,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9850,lab draws f u,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9800,l upper abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9811,l wisdom tooth removed bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9823,l wrist pain head injury,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9821,l wrist lacertaion,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9818,l wrist infection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9817,l wrist hand pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9815,l wrist elbow pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9814,l wrist deformity s p fall,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9809,l visual changes,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9847,lab check allergic reaction,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9808,l vision changes,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9807,l v fistula failure,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9806,l ureteral stone,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9805,l upper extremity injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9804,l upper extrem injury,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9801,l upper arm pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9824,l wrist pain s p fall,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9825,l wrist redness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9826,l wrist swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9827,l wrist wound laceration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9828,l. toe discoloration,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9829,l.p.,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9830,l1 burst fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9832,l1 compression fracture pathologic,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9834,l1 l2 fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9835,l1 trans fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9836,l2 compression fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9838,l3 compression fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9839,l3 fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9841,l4fx,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
9843,l5th digit laceration,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
9844,la,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
9845,lab,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10871,left shoulder lat neck pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10872,left shoulder left knee pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
10875,left shoulder pain dizzy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11906,med clearence,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11913,med issue,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11912,med flight transfer,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11911,med flight,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11910,med error home,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11908,med compliance,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11907,med clearence detox at,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11905,med clearance rectal bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11916,med noncomplliant,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11904,med clearance anorexia,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11902,med aspiration,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11899,mechanical trip,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11898,mechanical malfunction,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11897,mechanical fall unwitnessed,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11896,mechanical fall out chair,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11915,med noncomplience,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11917,med od,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11651,lt arm numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11937,medical clearance detox,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11943,medical device malfunction,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11942,medical device leakage,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11941,medical device,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11940,medical clearence,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11939,medical clearance request,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11938,medical clearance dual dx bed,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11933,med withdrawal psych,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11918,med problem pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11932,med withdrawal,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11931,med stabilization,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11930,med rxn maoi,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11926,med renewal,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11924,med refill detox,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11922,med refil,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11895,mechanical fall laceration chin,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11894,mechanical fall head strike,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11892,mechanical,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11859,mass on ct,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11867,mastocytosis flare,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11865,mast cello activation,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11864,mast cell disorder,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11862,mast cell,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11861,massive headache,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11860,mass palate,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11858,mass on chin,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11891,mech fall 10 stairs,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11857,mass l cheek,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11856,mass in head,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11855,mass found on mri,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11854,mass at t4 t5,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11851,marks on arms,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11850,marjuana use,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11869,mastoidosis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11870,maxilla fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11872,maxillary sinus fracture,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11873,maxillary sinus infection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11874,may need transfusion,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11875,mc,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11876,mca infarct,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11877,mca occlusion,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11880,mcc basic trauma,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11882,mci arm pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11883,mci back pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11884,mci headache low back pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11885,mci neck pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11886,mci no c o,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11887,mci posterior neck pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11888,mcv,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11889,md,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11945,medical device problem bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11946,medical eating disorder,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11947,medical equipment,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12009,mesenteric edema,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12016,metallic taste,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12015,metalic taste,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
12014,metal injury eye,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12013,metal in leg,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12012,metabolic disturbance,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12010,mesenteric ischemia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12008,mesentaric artery occlusion,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11998,mental health,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12007,mentals status changes,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12006,mental status changes urinary tract infection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12005,mental status changes s p fall,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12004,mental status changes d t pain meds,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12003,mental status changes alcohol intoxication,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12000,mental status chamges,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12017,metastatic ca,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12018,metastatic lesion in brain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12019,metatarsal fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12020,meth today chest pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12021,methanol exposure,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12022,methyltrexate injection,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12023,metnal status changes,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12025,mets weakness,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12027,micro perf colitis,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12028,microperf,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12031,mid abdominal cramps diarrhea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12033,mid abdominal pain back pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12035,mid abdominal pain rectal bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12036,mid abdominal pain spine pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12037,mid abdominal pain vomiting,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
12041,mid left abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
12044,mid lumbar pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11999,mental health crisis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11997,mental exhaustion,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11949,medical rehab placement,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11960,medication issues,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11969,medrefill,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11968,medication teaching,0,0,0,0,1,1,0.0,5,5,False,mode_based,0,0.0
11965,medication reaction.,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11963,medication question,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11962,medication overdose,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11961,medication od,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11959,medication intolerance,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11995,menstrual pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11958,medication error nstemi,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11956,medication dosing hyperglycemia,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
11955,medication compliance issues,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11954,medication assistance,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11953,medication adverse effect,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11952,medication administration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11971,meds mania,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11972,meds stolen,0,0,0,0,1,1,0.0,5,5,False,mode_based,0,0.0
11973,meds.,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11974,melana,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11975,melana abdominal discomfort,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11976,melana amemia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11978,melena brbpr,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11979,melena epigastic pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11980,melena hemoptysis,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11981,melena hypotensive,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11982,melena in ostomy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11983,melena urinary tract infection,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11984,melenotic stools,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11985,memory difficulty,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11987,memory lapse,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11990,meningitis transfer,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11992,menstraul cramps,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11849,marijuana ingestion,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11848,marijuana,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11847,marajuana ingestion,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11711,lt.wrist injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11718,lue numbness,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11717,lue dvt arterial,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11716,lue bruising,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11714,ludwig s angina,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11713,ludwig s,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11712,ltgroin pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11710,lt.wrist,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11700,lt.ankle injury.,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11709,lt.shoulder pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11708,lt.leg pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11707,lt.hip pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11706,lt.hand swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11703,lt.arterial occulsion,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11702,lt.arm pain,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11720,lue pain injury,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11721,lue pain numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11722,lue pain weakness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11723,lue paresthesia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11724,lue picc bleeding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11725,lue redness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11727,lue swelling around dialysis site,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11728,lue tingling,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11730,lue weakness chest pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11731,lue weakness numbness,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11732,lue weakness s p fall,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11733,lumbar,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
11734,lumbar abscess,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11735,lumbar cord compression le weakness,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
11738,lumbar spine incision drainage,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
11740,lump above right posterior knee,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
